ID Commande,Date Commande,Nom Client,Pays,geoID,Code Pays,Region,Segment,Date Livraison,Mode Livraison
BN-2016-764592,2016-05-31,Leon Thompson,Tunisie,TN,TUN,Afrique du Nord,Consommateur,2016-06-05,Economie
AZ-2016-5002447,2016-06-01,Maddison Breen,UR of Tanzania,TZ,TZA,Afrique de l'Est,Entreprise,2016-06-06,Economie
AZ-2016-3515834,2016-06-01,Molly Crawford,Zambie,ZM,ZMB,Afrique australe,Entreprise,2016-06-04,Prioritaire
AZ-2016-1655349,2016-06-01,Lorri Stratton,Zimbabwe,ZW,ZWE,Afrique australe,Consommateur,2016-06-06,Economie
AZ-2016-1723003,2016-06-01,Paige Horsfall,Afrique du Sud,ZA,ZAF,Afrique australe,Home Office,2016-06-05,Economie
AZ-2016-3846849,2016-06-01,Tyler Whitehead,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2016-06-04,Economie Plus
AZ-2016-2820672,2016-06-01,Rachel Tyler,Angola,AO,AGO,Afrique australe,Entreprise,2016-06-05,Economie
BN-2016-8337636,2016-06-02,Minnie Cash,Bénin,BJ,BEN,Afrique de l'Ouest,Entreprise,2016-06-07,Economie Plus
BN-2016-9771202,2016-06-02,Angus De Groot,Botswana,BW,BWA,Afrique australe,Entreprise,2016-06-04,Economie Plus
AZ-2016-1332474,2016-06-02,David Mortlock,Burkina Faso,BF,BFA,Afrique de l'Ouest,Consommateur,2016-06-07,Economie
AZ-2016-3020021,2016-06-02,Bianca Whitford,Burundi,BI,BDI,Afrique centrale,Entreprise,2016-06-07,Economie
BN-2016-4249147,2016-06-03,Ada Dalton,Cabo Verde,CV,CPV,Afrique de l'Ouest,Entreprise,2016-06-08,Economie
BN-2016-7796258,2016-06-04,Elise Ali,Cameroun,CM,CMR,Afrique centrale,Home Office,2016-06-09,Economie
AZ-2016-6122805,2016-06-04,Molly De Mole,Comores,KM,COM,Afrique de l'Est,Entreprise,2016-06-10,Economie
BN-2016-9297999,2016-06-06,Tilly Payne,Congo,CG,COG,Afrique centrale,Consommateur,2016-06-10,Economie
AZ-2016-2948812,2016-06-06,Eva Butler,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Entreprise,2016-06-09,Prioritaire
AZ-2016-7014445,2016-06-06,Rory Gunson,Djibouti,DJ,DJI,Afrique de l'Est,Consommateur,2016-06-07,Prioritaire
AZ-2016-8121091,2016-06-06,Maya Pamphlett,DR Congo,CD,COD,Afrique centrale,Consommateur,2016-06-08,Economie Plus
AZ-2016-9876342,2016-06-06,Charlie Donnelly,Egypte,EG,EGY,Afrique du Nord,Consommateur,2016-06-13,Economie
AZ-2016-8223268,2016-06-06,Harry Ahmed,Érythrée,ER,ERI,Afrique de l'Est,Consommateur,2016-06-09,Prioritaire
AZ-2016-2179552,2016-06-06,Pamela Searles,Éthiopie,ET,ETH,Afrique de l'Est,Home Office,2016-06-10,Economie
BN-2016-4708578,2016-06-07,Steven Prince,Gabon,GA,GAB,Afrique centrale,Home Office,2016-06-13,Economie
BN-2016-28993,2016-06-07,Louise Winter,Gambie,GM,GMB,Afrique de l'Ouest,Entreprise,2016-06-08,Prioritaire
AZ-2016-4872140,2016-06-07,Erin Rogers,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2016-06-12,Economie
AZ-2016-3308302,2016-06-07,Carrie Boots,Guinée,GN,GIN,Afrique de l'Ouest,Entreprise,2016-06-09,Economie Plus
AZ-2016-4599404,2016-06-07,Susan Williams,Guinée équatoriale,GQ,GNQ,Afrique centrale,Home Office,2016-06-12,Economie
AZ-2016-981373,2016-06-07,Samuel Hardey,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Home Office,2016-06-11,Economie
AZ-2016-2118516,2016-06-07,Madeline Crooks,Kenya,KE,KEN,Afrique de l'Est,Consommateur,2016-06-11,Economie
AZ-2016-7200468,2016-06-07,Molly Bidmead,Lesotho,LS,LSO,Afrique australe,Home Office,2016-06-11,Economie
AZ-2016-1584049,2016-06-08,Georgina Garner,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2016-06-13,Economie
AZ-2016-2143841,2016-06-08,Joseph Locke,Libye,LY,LBY,Afrique du Nord,Entreprise,2016-06-12,Economie
AZ-2016-2875746,2016-06-08,Harry Ahmed,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2016-06-12,Economie
AZ-2016-1240916,2016-06-08,Tyson Hanna,Malawi,MW,MWI,Afrique australe,Consommateur,2016-06-11,Prioritaire
BN-2016-2203231,2016-06-09,Katie Thom,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2016-06-12,Economie Plus
BN-2016-8607391,2016-06-09,William Reichert,Maroc,MA,MAR,Afrique du Nord,Consommateur,2016-06-10,Prioritaire
AZ-2016-5917724,2016-06-09,Tyler Miah,Maurice,MU,MUS,Afrique de l'Est,Home Office,2016-06-09,Immédiate
AZ-2016-1116129,2016-06-09,Marcus Leon,Mauritanie,MR,MRT,Afrique du Nord,Entreprise,2016-06-11,Economie Plus
AZ-2016-8788804,2016-06-09,Ellie Chapman,Mozambique,MZ,MOZ,Afrique australe,Home Office,2016-06-14,Economie
BN-2016-4315830,2016-06-10,Adam Harte,Namibie,NA,NAM,Afrique australe,Entreprise,2016-06-16,Economie
BN-2016-1694636,2016-06-10,Jayden Ali,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2016-06-13,Prioritaire
AZ-2016-1174243,2016-06-10,Louis Scott,Nigeria,NG,NGA,Afrique de l'Ouest,Entreprise,2016-06-13,Prioritaire
AZ-2016-8128618,2016-06-11,Theresa Varner,Ouganda,UG,UGA,Afrique de l'Est,Entreprise,2016-06-11,Immédiate
AZ-2016-4087409,2016-06-11,Anna Leal,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2016-06-14,Prioritaire
AZ-2016-9119536,2016-06-13,Ethan Barrett,Rwanda,RW,RWA,Afrique de l'Est,Consommateur,2016-06-17,Economie
AZ-2016-8824972,2016-06-13,Zara Money,São Tomé and Príncipe,ST,STP,Afrique centrale,Entreprise,2016-06-16,Prioritaire
AZ-2016-555801,2016-06-13,Angus Gether,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2016-06-18,Economie Plus
AZ-2016-9350558,2016-06-13,Hubert Lindahl,Seychelles,SC,SYC,Afrique de l'Est,Entreprise,2016-06-18,Economie
AZ-2016-6646927,2016-06-14,Eve Bates,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2016-06-18,Economie Plus
AZ-2016-1335871,2016-06-14,Ruby Patel,Somalie,SO,SOM,Afrique de l'Est,Home Office,2016-06-18,Economie
AZ-2016-4229445,2016-06-14,Casey Forte,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2016-06-18,Economie
AZ-2016-96343,2016-06-15,Peter Daly,Soudan du Sud,SS,SSD,Afrique de l'Est,Consommateur,2016-06-17,Prioritaire
BN-2016-7723992,2016-06-15,Sofia de Castella,Tchad,TD,TCD,Afrique centrale,Consommateur,2016-06-21,Economie
AZ-2016-5228035,2016-06-15,Kelly Long,Togo,TG,TGO,Afrique centrale,Entreprise,2016-06-17,Prioritaire
AZ-2016-1253407,2016-06-16,Isabella Falkiner,Tunisie,TN,TUN,Afrique du Nord,Entreprise,2016-06-19,Prioritaire
BN-2016-5228628,2016-06-16,Robert Zapata,UR of Tanzania,TZ,TZA,Afrique de l'Est,Consommateur,2016-06-20,Economie Plus
AZ-2016-7695869,2016-06-16,Lauren Knight,Zambie,ZM,ZMB,Afrique australe,Consommateur,2016-06-18,Economie Plus
AZ-2016-310635,2016-06-16,Susan Williams,Zimbabwe,ZW,ZWE,Afrique australe,Home Office,2016-06-20,Economie
AZ-2016-6268545,2016-06-16,Hayden Perkins,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2016-06-17,Prioritaire
BN-2016-3154402,2016-06-17,Larry Lambert,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2016-06-21,Economie
BN-2016-2650591,2016-06-17,Lucas Wood,Angola,AO,AGO,Afrique australe,Entreprise,2016-06-24,Economie
BN-2016-8274717,2016-06-17,Marcus Griffin,Bénin,BJ,BEN,Afrique de l'Ouest,Home Office,2016-06-20,Prioritaire
AZ-2016-8734686,2016-06-17,Michael Watkins,Botswana,BW,BWA,Afrique australe,Home Office,2016-06-22,Economie
AZ-2016-6819869,2016-06-17,Josh Wilkinson,Burkina Faso,BF,BFA,Afrique de l'Ouest,Entreprise,2016-06-19,Prioritaire
AZ-2016-9703855,2016-06-18,Nancy Fike,Burundi,BI,BDI,Afrique centrale,Consommateur,2016-06-25,Economie
BN-2016-5897988,2016-06-18,Casey Forte,Cabo Verde,CV,CPV,Afrique de l'Ouest,Consommateur,2016-06-20,Economie Plus
AZ-2016-8968615,2016-06-18,Sam French,Cameroun,CM,CMR,Afrique centrale,Consommateur,2016-06-22,Economie
BN-2016-2779245,2016-06-20,Stella Hellyer,Comores,KM,COM,Afrique de l'Est,Consommateur,2016-06-24,Economie
AZ-2016-9747557,2016-06-20,Don Willie,Congo,CG,COG,Afrique centrale,Entreprise,2016-06-24,Economie
AZ-2016-9528187,2016-06-20,Charlie Power,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Home Office,2016-06-24,Economie
AZ-2016-9777525,2016-06-21,Charlie Horrocks,Djibouti,DJ,DJI,Afrique de l'Est,Consommateur,2016-06-27,Economie
BN-2016-9883465,2016-06-22,Sophia Owen,DR Congo,CD,COD,Afrique centrale,Entreprise,2016-06-24,Economie Plus
AZ-2016-9153342,2016-06-22,Harold Smith,Egypte,EG,EGY,Afrique du Nord,Consommateur,2016-06-25,Economie Plus
AZ-2016-4946550,2016-06-22,Joseph Locke,Érythrée,ER,ERI,Afrique de l'Est,Entreprise,2016-06-25,Prioritaire
AZ-2016-7543304,2016-06-22,Lane Taylor,Éthiopie,ET,ETH,Afrique de l'Est,Entreprise,2016-06-26,Economie
AZ-2016-7162549,2016-06-22,Tammy Chamblee,Gabon,GA,GAB,Afrique centrale,Consommateur,2016-06-26,Economie
AZ-2016-209146,2016-06-22,Charlie Horrocks,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2016-06-27,Economie
BN-2016-3243410,2016-06-24,David Lowe,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2016-06-29,Economie
BN-2016-151204,2016-06-24,Benjamin Lee,Guinée,GN,GIN,Afrique de l'Ouest,Entreprise,2016-06-30,Economie
AZ-2016-9194903,2016-06-24,Ralph Holmes,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2016-06-28,Economie
AZ-2016-8847796,2016-06-24,Walter Aguilar,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2016-06-28,Economie
BN-2016-7016974,2016-06-25,Jordan Peacock,Kenya,KE,KEN,Afrique de l'Est,Entreprise,2016-07-01,Economie
BN-2016-3143758,2016-06-27,Kimberly Boyd,Lesotho,LS,LSO,Afrique australe,Entreprise,2016-07-03,Economie
AZ-2016-3921026,2016-06-27,Jordan Peacock,Libéria,LR,LBR,Afrique de l'Ouest,Entreprise,2016-07-02,Economie
AZ-2016-2884922,2016-06-27,Courtney Hancock,Libye,LY,LBY,Afrique du Nord,Consommateur,2016-07-02,Economie
AZ-2016-635398,2016-06-27,Georgina Garner,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2016-06-29,Economie Plus
AZ-2016-2627856,2016-06-27,Randall Roberts,Malawi,MW,MWI,Afrique australe,Consommateur,2016-07-03,Economie
AZ-2016-3901505,2016-06-27,Kayla Tearle,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2016-07-02,Economie
AZ-2016-4442288,2016-06-27,Mike Langer,Maroc,MA,MAR,Afrique du Nord,Entreprise,2016-06-28,Immédiate
AZ-2016-177100,2016-06-27,Edward Davidson,Maurice,MU,MUS,Afrique de l'Est,Home Office,2016-07-01,Economie
BN-2016-1481332,2016-06-28,Sam French,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2016-07-02,Economie
AZ-2016-7652463,2016-06-28,Ava Corbin,Mozambique,MZ,MOZ,Afrique australe,Home Office,2016-07-05,Economie
AZ-2016-5827692,2016-06-28,Jonathan Bottrill,Namibie,NA,NAM,Afrique australe,Consommateur,2016-07-02,Economie
AZ-2016-1260928,2016-06-28,Ruby Frost,Niger,NE,NER,Afrique de l'Ouest,Home Office,2016-07-04,Economie
AZ-2016-6447932,2016-06-28,William Martin,Nigeria,NG,NGA,Afrique de l'Ouest,Entreprise,2016-07-03,Economie
AZ-2016-5082038,2016-06-28,Lane Taylor,Ouganda,UG,UGA,Afrique de l'Est,Entreprise,2016-07-01,Prioritaire
BN-2016-8231931,2016-06-29,Laura Akhtar,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2016-07-06,Economie
AZ-2016-2389500,2016-06-29,Jack Brier,Rwanda,RW,RWA,Afrique de l'Est,Consommateur,2016-07-03,Economie
AZ-2016-1722024,2016-07-01,Chelsea Bannister,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2016-07-03,Prioritaire
BN-2016-9985747,2016-07-02,Charlotte Savage,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2016-07-03,Prioritaire
AZ-2016-1773848,2016-07-06,Desiree Hurt,Seychelles,SC,SYC,Afrique de l'Est,Home Office,2016-07-10,Economie
AZ-2016-9520720,2016-07-06,Henry Pedder,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2016-07-06,Immédiate
AZ-2016-8945919,2016-07-06,Daryl Claypool,Somalie,SO,SOM,Afrique de l'Est,Entreprise,2016-07-13,Economie
AZ-2016-5663696,2016-07-07,Paul Cleary,Soudan,SD,SDN,Afrique de l'Est,Entreprise,2016-07-12,Economie
AZ-2016-8727445,2016-07-08,Mia McLean,Soudan du Sud,SS,SSD,Afrique de l'Est,Entreprise,2016-07-14,Economie
AZ-2016-6053355,2016-07-08,Hollie Morris,Tchad,TD,TCD,Afrique centrale,Entreprise,2016-07-12,Economie Plus
AZ-2016-6011646,2016-07-09,Nancy Fike,Togo,TG,TGO,Afrique centrale,Consommateur,2016-07-13,Economie
AZ-2016-800016,2016-07-09,Denise Harris,Tunisie,TN,TUN,Afrique du Nord,Consommateur,2016-07-13,Economie
AZ-2016-597829,2016-07-11,Liam Mathias,UR of Tanzania,TZ,TZA,Afrique de l'Est,Entreprise,2016-07-15,Economie
BN-2016-2207137,2016-07-12,Juanita Smalls,Zambie,ZM,ZMB,Afrique australe,Home Office,2016-07-16,Economie
AZ-2016-7412293,2016-07-12,Georgina Garner,Zimbabwe,ZW,ZWE,Afrique australe,Consommateur,2016-07-14,Economie Plus
AZ-2016-7586957,2016-07-12,Robert Ramsey,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2016-07-18,Economie
AZ-2016-5420037,2016-07-12,Caleb Kenyon,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2016-07-17,Economie
AZ-2016-2202047,2016-07-13,Lola Hughes,Angola,AO,AGO,Afrique australe,Consommateur,2016-07-18,Economie
BN-2016-6142692,2016-07-14,Jack Brier,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2016-07-15,Prioritaire
AZ-2016-9195433,2016-07-14,Kristina Moore,Botswana,BW,BWA,Afrique australe,Entreprise,2016-07-20,Economie
AZ-2016-9806635,2016-07-16,Isabella Secombe,Burkina Faso,BF,BFA,Afrique de l'Ouest,Consommateur,2016-07-19,Economie Plus
AZ-2016-1693949,2016-07-18,Cynthia Zielinski,Burundi,BI,BDI,Afrique centrale,Home Office,2016-07-23,Economie
AZ-2016-4743912,2016-07-18,Cerys Edwards,Cabo Verde,CV,CPV,Afrique de l'Ouest,Consommateur,2016-07-24,Economie
BN-2016-2343184,2016-07-20,Rory Martindale,Cameroun,CM,CMR,Afrique centrale,Consommateur,2016-07-22,Economie Plus
AZ-2016-7849219,2016-07-20,Abby Mei,Comores,KM,COM,Afrique de l'Est,Entreprise,2016-07-20,Immédiate
BN-2016-5006178,2016-07-21,Amy Nixon,Congo,CG,COG,Afrique centrale,Consommateur,2016-07-25,Economie Plus
AZ-2016-3252710,2016-07-22,Archie Whittaker,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Home Office,2016-07-24,Economie Plus
BN-2016-9020794,2016-07-24,Kian Thomson,Djibouti,DJ,DJI,Afrique de l'Est,Consommateur,2016-07-26,Prioritaire
AZ-2016-9278870,2016-07-26,Chloe Miller,DR Congo,CD,COD,Afrique centrale,Consommateur,2016-07-30,Economie
BN-2016-326585,2016-07-27,Lily Dallachy,Egypte,EG,EGY,Afrique du Nord,Entreprise,2016-07-30,Economie Plus
BN-2016-1490641,2016-07-27,Ali Jerger,Érythrée,ER,ERI,Afrique de l'Est,Entreprise,2016-07-29,Prioritaire
AZ-2016-9510405,2016-07-27,Donald Pak,Éthiopie,ET,ETH,Afrique de l'Est,Entreprise,2016-08-01,Economie
AZ-2016-2831492,2016-07-27,Jasper Neighbour,Gabon,GA,GAB,Afrique centrale,Entreprise,2016-07-31,Economie Plus
AZ-2016-3976238,2016-07-27,Ashton Foley,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2016-07-31,Economie
BN-2016-743949,2016-07-28,Mohammed Fox,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2016-08-01,Economie
AZ-2016-1603295,2016-07-28,Joel Peters,Guinée,GN,GIN,Afrique de l'Ouest,Home Office,2016-08-04,Economie
AZ-2016-1362199,2016-07-29,Luz Reilly,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2016-08-05,Economie
BN-2016-5036253,2016-07-29,Lucas Wood,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Entreprise,2016-08-01,Prioritaire
AZ-2016-4432302,2016-07-29,Henry Winder,Kenya,KE,KEN,Afrique de l'Est,Entreprise,2016-07-31,Economie Plus
AZ-2016-1029887,2016-07-31,Brooke Hodgson,Lesotho,LS,LSO,Afrique australe,Consommateur,2016-08-03,Economie Plus
AZ-2016-5148757,2016-07-31,Ebony Sadlier,Libéria,LR,LBR,Afrique de l'Ouest,Entreprise,2016-08-04,Economie
AZ-2016-5466756,2016-08-01,Ellie Chapman,Libye,LY,LBY,Afrique du Nord,Home Office,2016-08-03,Economie Plus
AZ-2016-1680940,2016-08-01,Leslie Wilson,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2016-08-08,Economie
AZ-2016-882043,2016-08-02,Leroy Samson,Malawi,MW,MWI,Afrique australe,Home Office,2016-08-06,Economie
BN-2016-3572647,2016-08-03,Eve Spencer,Mali,ML,MLI,Afrique de l'Ouest,Consommateur,2016-08-05,Economie Plus
AZ-2016-1536006,2016-08-03,Norma McCowan,Maroc,MA,MAR,Afrique du Nord,Consommateur,2016-08-08,Economie
AZ-2016-2148580,2016-08-03,Demi Power,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2016-08-06,Economie Plus
AZ-2016-65889,2016-08-03,Hollie Morris,Mauritanie,MR,MRT,Afrique du Nord,Entreprise,2016-08-07,Economie
AZ-2016-7833524,2016-08-03,Mike Langer,Mozambique,MZ,MOZ,Afrique australe,Entreprise,2016-08-07,Economie
AZ-2016-8748429,2016-08-04,Noah Chamberlain,Namibie,NA,NAM,Afrique australe,Consommateur,2016-08-10,Economie
AZ-2016-8761469,2016-08-04,Erick Tanner,Niger,NE,NER,Afrique de l'Ouest,Entreprise,2016-08-06,Economie Plus
AZ-2016-7007630,2016-08-04,Eden Kern,Nigeria,NG,NGA,Afrique de l'Ouest,Consommateur,2016-08-09,Economie Plus
BN-2016-4396152,2016-08-05,Jodie Mellor,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2016-08-12,Economie
AZ-2016-5097391,2016-08-05,Nancy Fike,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2016-08-10,Economie Plus
AZ-2016-6288321,2016-08-05,Eden Kern,Rwanda,RW,RWA,Afrique de l'Est,Consommateur,2016-08-08,Prioritaire
AZ-2016-8072611,2016-08-05,Aaron Cunningham,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2016-08-09,Economie
AZ-2016-4764378,2016-08-06,Lauren Knight,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2016-08-10,Economie
AZ-2016-130330,2016-08-07,Joseph Locke,Seychelles,SC,SYC,Afrique de l'Est,Entreprise,2016-08-10,Prioritaire
AZ-2016-6535299,2016-08-08,Leo Bannister,Sierra Leone,SL,SLE,Afrique de l'Ouest,Home Office,2016-08-14,Economie
AZ-2016-3117259,2016-08-08,Kiera Chandler,Somalie,SO,SOM,Afrique de l'Est,Consommateur,2016-08-12,Economie Plus
AZ-2016-4802355,2016-08-09,Alana Tyson,Soudan,SD,SDN,Afrique de l'Est,Home Office,2016-08-13,Economie
AZ-2016-3227418,2016-08-09,Kiara Allen,Soudan du Sud,SS,SSD,Afrique de l'Est,Consommateur,2016-08-13,Economie
AZ-2016-3182961,2016-08-09,Norma McCowan,Tchad,TD,TCD,Afrique centrale,Consommateur,2016-08-11,Prioritaire
AZ-2016-1916555,2016-08-09,Terence Welch,Togo,TG,TGO,Afrique centrale,Consommateur,2016-08-12,Prioritaire
AZ-2016-5482172,2016-08-09,Tina Brantley,Tunisie,TN,TUN,Afrique du Nord,Home Office,2016-08-13,Economie
AZ-2016-3674097,2016-08-09,Tom Charlton,UR of Tanzania,TZ,TZA,Afrique de l'Est,Entreprise,2016-08-15,Economie
AZ-2016-7868957,2016-08-09,Laura Akhtar,Zambie,ZM,ZMB,Afrique australe,Consommateur,2016-08-12,Prioritaire
AZ-2016-3223139,2016-08-09,Anna Moreton,Zimbabwe,ZW,ZWE,Afrique australe,Entreprise,2016-08-10,Prioritaire
AZ-2016-5517169,2016-08-09,Andrew Shah,Afrique du Sud,ZA,ZAF,Afrique australe,Home Office,2016-08-14,Economie Plus
AZ-2016-1499597,2016-08-10,Eloise Mahmood,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2016-08-12,Economie Plus
AZ-2016-5059692,2016-08-10,Natasha Sykes,Angola,AO,AGO,Afrique australe,Consommateur,2016-08-17,Economie
AZ-2016-5707449,2016-08-11,Oliver Stephenson,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2016-08-16,Economie
AZ-2016-5526022,2016-08-11,Max Baker,Botswana,BW,BWA,Afrique australe,Home Office,2016-08-16,Economie Plus
AZ-2016-6919505,2016-08-11,Eva Sanderson,Burkina Faso,BF,BFA,Afrique de l'Ouest,Consommateur,2016-08-13,Prioritaire
AZ-2016-2273790,2016-08-11,Leah Barrett,Burundi,BI,BDI,Afrique centrale,Consommateur,2016-08-13,Prioritaire
BN-2016-377186,2016-08-12,Georgia Bermingham,Cabo Verde,CV,CPV,Afrique de l'Ouest,Home Office,2016-08-18,Economie
AZ-2016-7845997,2016-08-12,Spencer Wallis,Cameroun,CM,CMR,Afrique centrale,Consommateur,2016-08-15,Prioritaire
AZ-2016-2750871,2016-08-12,James Fleming,Comores,KM,COM,Afrique de l'Est,Entreprise,2016-08-17,Economie
AZ-2016-8338326,2016-08-12,Robert Ramsey,Congo,CG,COG,Afrique centrale,Consommateur,2016-08-19,Economie
AZ-2016-8207490,2016-08-12,Ellie Chapman,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Home Office,2016-08-15,Prioritaire
AZ-2016-7732849,2016-08-15,Darcy Farnell,Djibouti,DJ,DJI,Afrique de l'Est,Consommateur,2016-08-17,Economie Plus
AZ-2016-7944653,2016-08-15,Isabelle Macghey,DR Congo,CD,COD,Afrique centrale,Consommateur,2016-08-21,Economie
AZ-2016-1902971,2016-08-15,Hayden Perkins,Egypte,EG,EGY,Afrique du Nord,Consommateur,2016-08-15,Immédiate
AZ-2016-9316144,2016-08-15,Melissa Bean,Érythrée,ER,ERI,Afrique de l'Est,Home Office,2016-08-16,Prioritaire
AZ-2016-9715464,2016-08-15,Lilly Akhtar,Éthiopie,ET,ETH,Afrique de l'Est,Home Office,2016-08-15,Immédiate
AZ-2016-921935,2016-08-15,Brandon Preston,Gabon,GA,GAB,Afrique centrale,Consommateur,2016-08-17,Economie Plus
AZ-2016-7213826,2016-08-16,Molly Palmer,Gambie,GM,GMB,Afrique de l'Ouest,Entreprise,2016-08-21,Economie
AZ-2016-9357982,2016-08-16,Rory Gunson,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2016-08-20,Economie
AZ-2016-9172584,2016-08-16,Kai Wicks,Guinée,GN,GIN,Afrique de l'Ouest,Entreprise,2016-08-17,Prioritaire
AZ-2016-8275005,2016-08-16,Cerys Edwards,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2016-08-21,Economie
BN-2016-2476139,2016-08-17,Lola Hughes,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2016-08-22,Economie
AZ-2016-2851167,2016-08-17,Ruby Blomfield,Kenya,KE,KEN,Afrique de l'Est,Consommateur,2016-08-21,Economie
BN-2016-74934,2016-08-18,Isabelle Norton,Lesotho,LS,LSO,Afrique australe,Consommateur,2016-08-22,Economie
BN-2016-1246931,2016-08-18,Ryan Ackland,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2016-08-22,Economie
AZ-2016-2369759,2016-08-18,Rory Jess,Libye,LY,LBY,Afrique du Nord,Home Office,2016-08-20,Economie Plus
AZ-2016-7873401,2016-08-18,Claire Harrington,Madagascar,MG,MDG,Afrique de l'Est,Home Office,2016-08-20,Economie Plus
AZ-2016-5965584,2016-08-18,Rose Heap,Malawi,MW,MWI,Afrique australe,Consommateur,2016-08-23,Economie
AZ-2016-8032051,2016-08-19,Lisa Boyette,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2016-08-22,Economie Plus
AZ-2016-145488,2016-08-21,Georgina Garner,Maroc,MA,MAR,Afrique du Nord,Consommateur,2016-08-21,Immédiate
BN-2016-980083,2016-08-21,Alexandra Whitehouse,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2016-08-26,Economie
AZ-2016-6634822,2016-08-21,Isabella Secombe,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2016-08-21,Immédiate
AZ-2016-1645475,2016-08-22,Millie Franklin,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2016-08-24,Economie Plus
BN-2016-2986565,2016-08-23,Harry Josephson,Namibie,NA,NAM,Afrique australe,Consommateur,2016-08-29,Economie
AZ-2016-5471262,2016-08-23,Toby Williamson,Niger,NE,NER,Afrique de l'Ouest,Home Office,2016-08-28,Economie Plus
AZ-2016-8007862,2016-08-23,Millie Arnold,Nigeria,NG,NGA,Afrique de l'Ouest,Consommateur,2016-08-27,Economie
AZ-2016-9167855,2016-08-23,Patricia Epps,Ouganda,UG,UGA,Afrique de l'Est,Entreprise,2016-08-30,Economie
BN-2016-7963759,2016-08-24,Anna Kelly,République centrafricaine,CF,CAF,Afrique centrale,Entreprise,2016-08-28,Economie
